song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Get It On,T. Rex,5nbNdS5SKdpiDZjCBh8W7b,0,0.728,0.878,11.0,-6.926,0.0,0.0564,0.176,0.856,0.61,0.911,126.59,audio_features,5nbNdS5SKdpiDZjCBh8W7b,spotify:track:5nbNdS5SKdpiDZjCBh8W7b,https://api.spotify.com/v1/tracks/5nbNdS5SKdpiDZjCBh8W7b,https://api.spotify.com/v1/audio-analysis/5nbNdS5SKdpiDZjCBh8W7b,262613.0,4.0
The Look,Roxette,3e2uLyTYlWRK5zzURrdFMe,0,0.634,0.838,2.0,-5.363,1.0,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,audio_features,3e2uLyTYlWRK5zzURrdFMe,spotify:track:3e2uLyTYlWRK5zzURrdFMe,https://api.spotify.com/v1/tracks/3e2uLyTYlWRK5zzURrdFMe,https://api.spotify.com/v1/audio-analysis/3e2uLyTYlWRK5zzURrdFMe,237320.0,4.0
Ain't That A Shame,Fats Domino,36ordvZDZM3hGH920vcEnk,46,0.419,0.232,10.0,-11.591,1.0,0.0326,0.663,3.67e-06,0.108,0.96,177.358,audio_features,36ordvZDZM3hGH920vcEnk,spotify:track:36ordvZDZM3hGH920vcEnk,https://api.spotify.com/v1/tracks/36ordvZDZM3hGH920vcEnk,https://api.spotify.com/v1/audio-analysis/36ordvZDZM3hGH920vcEnk,154227.0,3.0
Yes - Full Version,McAlmont & Butler,6joAGL5IuD66Qgcz049ObW,43,0.422,0.776,5.0,-7.127,1.0,0.0381,0.0244,0.0,0.143,0.405,109.796,audio_features,6joAGL5IuD66Qgcz049ObW,spotify:track:6joAGL5IuD66Qgcz049ObW,https://api.spotify.com/v1/tracks/6joAGL5IuD66Qgcz049ObW,https://api.spotify.com/v1/audio-analysis/6joAGL5IuD66Qgcz049ObW,293893.0,4.0
Success Has Made a Failure of Our Home,Sinéad O'Connor,59ISdOkXgOwOh8BeXvaySo,0,0.308,0.491,7.0,-8.805,0.0,0.0519,0.337,0.000344,0.55,0.362,145.859,audio_features,59ISdOkXgOwOh8BeXvaySo,spotify:track:59ISdOkXgOwOh8BeXvaySo,https://api.spotify.com/v1/tracks/59ISdOkXgOwOh8BeXvaySo,https://api.spotify.com/v1/audio-analysis/59ISdOkXgOwOh8BeXvaySo,267360.0,4.0
Montague Terrace (In Blue),Scott Walker,3IgPBIZFH9z6su9ODlzaL9,6,0.424,0.255,9.0,-13.352,0.0,0.03,0.54,8.94e-06,0.0948,0.285,138.015,audio_features,3IgPBIZFH9z6su9ODlzaL9,spotify:track:3IgPBIZFH9z6su9ODlzaL9,https://api.spotify.com/v1/tracks/3IgPBIZFH9z6su9ODlzaL9,https://api.spotify.com/v1/audio-analysis/3IgPBIZFH9z6su9ODlzaL9,210187.0,4.0
"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",Sergei Prokofiev,7HSs4srn1qnZhh7WRWBVOk,57,0.21,0.101,0.0,-19.383,1.0,0.0403,0.927,0.902,0.0776,0.153,86.314,audio_features,7HSs4srn1qnZhh7WRWBVOk,spotify:track:7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/tracks/7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/audio-analysis/7HSs4srn1qnZhh7WRWBVOk,341693.0,4.0
"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",André Previn,7HSs4srn1qnZhh7WRWBVOk,57,0.21,0.101,0.0,-19.383,1.0,0.0403,0.927,0.902,0.0776,0.153,86.314,audio_features,7HSs4srn1qnZhh7WRWBVOk,spotify:track:7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/tracks/7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/audio-analysis/7HSs4srn1qnZhh7WRWBVOk,341693.0,4.0
"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",London Symphony Orchestra,7HSs4srn1qnZhh7WRWBVOk,57,0.21,0.101,0.0,-19.383,1.0,0.0403,0.927,0.902,0.0776,0.153,86.314,audio_features,7HSs4srn1qnZhh7WRWBVOk,spotify:track:7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/tracks/7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/audio-analysis/7HSs4srn1qnZhh7WRWBVOk,341693.0,4.0
Uninvited,Alanis Morissette,7c1iI6dwdCpHGYT8DGEfab,58,0.38,0.538,2.0,-5.493,1.0,0.0313,0.0223,0.00487,0.094,0.193,127.416,audio_features,7c1iI6dwdCpHGYT8DGEfab,spotify:track:7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/tracks/7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/audio-analysis/7c1iI6dwdCpHGYT8DGEfab,276200.0,4.0
Let's Go Crazy,Prince,0QeI79sp1vS8L3JgpEO7mD,65,0.309,0.93,11.0,-6.399,1.0,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,0QeI79sp1vS8L3JgpEO7mD,spotify:track:0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,280000.0,4.0
Enter Sandman,Metallica,1hKdDCpiI9mqz1jVHRKG0E,0,0.579,0.824,6.0,-8.71,0.0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,1hKdDCpiI9mqz1jVHRKG0E,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,331573.0,4.0
Smooth (feat. Rob Thomas),Santana,0n2SEXB2qoRQg171q7XqeW,71,0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,0n2SEXB2qoRQg171q7XqeW,spotify:track:0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/tracks/0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/audio-analysis/0n2SEXB2qoRQg171q7XqeW,294987.0,4.0
Smooth (feat. Rob Thomas),Rob Thomas,0n2SEXB2qoRQg171q7XqeW,71,0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,0n2SEXB2qoRQg171q7XqeW,spotify:track:0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/tracks/0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/audio-analysis/0n2SEXB2qoRQg171q7XqeW,294987.0,4.0
The Eton Rifles,The Jam,5BgRYp6oE9itsykYLMp7k3,0,0.407,0.825,9.0,-9.193,0.0,0.0318,0.000582,0.118,0.101,0.871,157.32,audio_features,5BgRYp6oE9itsykYLMp7k3,spotify:track:5BgRYp6oE9itsykYLMp7k3,https://api.spotify.com/v1/tracks/5BgRYp6oE9itsykYLMp7k3,https://api.spotify.com/v1/audio-analysis/5BgRYp6oE9itsykYLMp7k3,237560.0,4.0
Psycho Killer - 2005 Remaster,Talking Heads,1i6N76fftMZhijOzFQ5ZtL,75,0.721,0.521,2.0,-8.123,1.0,0.0613,0.0708,0.00545,0.127,0.942,123.118,audio_features,1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,261413.0,4.0
Suburbia - 2010 Remaster,Pet Shop Boys,0TuX3aEbteTIX5QH93AbfY,25,0.537,0.921,0.0,-6.955,1.0,0.0485,0.022,8.89e-05,0.121,0.405,126.156,audio_features,0TuX3aEbteTIX5QH93AbfY,spotify:track:0TuX3aEbteTIX5QH93AbfY,https://api.spotify.com/v1/tracks/0TuX3aEbteTIX5QH93AbfY,https://api.spotify.com/v1/audio-analysis/0TuX3aEbteTIX5QH93AbfY,241640.0,4.0
She Cries Your Name,Beth Orton,0wwUycKJ0UfQHfhskByj5l,19,0.566,0.467,4.0,-10.813,1.0,0.029,0.308,0.000803,0.212,0.278,103.042,audio_features,0wwUycKJ0UfQHfhskByj5l,spotify:track:0wwUycKJ0UfQHfhskByj5l,https://api.spotify.com/v1/tracks/0wwUycKJ0UfQHfhskByj5l,https://api.spotify.com/v1/audio-analysis/0wwUycKJ0UfQHfhskByj5l,287173.0,4.0
She Cries Your Name,Victor Van Vught,0wwUycKJ0UfQHfhskByj5l,19,0.566,0.467,4.0,-10.813,1.0,0.029,0.308,0.000803,0.212,0.278,103.042,audio_features,0wwUycKJ0UfQHfhskByj5l,spotify:track:0wwUycKJ0UfQHfhskByj5l,https://api.spotify.com/v1/tracks/0wwUycKJ0UfQHfhskByj5l,https://api.spotify.com/v1/audio-analysis/0wwUycKJ0UfQHfhskByj5l,287173.0,4.0
Into My Arms,Nick Cave & The Bad Seeds,0dDDB5Y0USPabzqBmajLJr,0,0.484,0.0874,0.0,-17.796,1.0,0.0394,0.894,0.154,0.11,0.219,94.163,audio_features,0dDDB5Y0USPabzqBmajLJr,spotify:track:0dDDB5Y0USPabzqBmajLJr,https://api.spotify.com/v1/tracks/0dDDB5Y0USPabzqBmajLJr,https://api.spotify.com/v1/audio-analysis/0dDDB5Y0USPabzqBmajLJr,256120.0,4.0
Mustang Sally,Wilson Pickett,5Sz09kaSzvpTC8lgm5W8Mt,58,0.725,0.327,0.0,-17.714,1.0,0.0387,0.113,0.326,0.214,0.688,110.438,audio_features,5Sz09kaSzvpTC8lgm5W8Mt,spotify:track:5Sz09kaSzvpTC8lgm5W8Mt,https://api.spotify.com/v1/tracks/5Sz09kaSzvpTC8lgm5W8Mt,https://api.spotify.com/v1/audio-analysis/5Sz09kaSzvpTC8lgm5W8Mt,187760.0,4.0
Blueberry Hill - Remastered 2002,Fats Domino,2NkAoxQOr6MGdMB5JDTU81,50,0.479,0.506,11.0,-8.175,1.0,0.0272,0.849,2.69e-05,0.25,0.83,136.662,audio_features,2NkAoxQOr6MGdMB5JDTU81,spotify:track:2NkAoxQOr6MGdMB5JDTU81,https://api.spotify.com/v1/tracks/2NkAoxQOr6MGdMB5JDTU81,https://api.spotify.com/v1/audio-analysis/2NkAoxQOr6MGdMB5JDTU81,143440.0,3.0
Dancing Queen,ABBA,2rgqPSIRAfaO2MGo9smdSX,0,0.512,0.933,9.0,-4.343,1.0,0.0504,0.177,0.00129,0.573,0.71,100.543,audio_features,2rgqPSIRAfaO2MGo9smdSX,spotify:track:2rgqPSIRAfaO2MGo9smdSX,https://api.spotify.com/v1/tracks/2rgqPSIRAfaO2MGo9smdSX,https://api.spotify.com/v1/audio-analysis/2rgqPSIRAfaO2MGo9smdSX,231093.0,4.0
West End Girls - 2001 Remaster,Pet Shop Boys,7FlwylpJSe3ea6m1IrkizS,0,0.648,0.947,4.0,-6.617,0.0,0.0369,0.0114,0.0567,0.105,0.602,113.255,audio_features,7FlwylpJSe3ea6m1IrkizS,spotify:track:7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/audio-analysis/7FlwylpJSe3ea6m1IrkizS,245360.0,4.0
Sweet Little Sixteen,Chuck Berry,3nmXelCZk016oLZKKmakQW,0,0.53,0.638,1.0,-7.278,1.0,0.0338,0.57,0.0,0.174,0.959,175.47,audio_features,3nmXelCZk016oLZKKmakQW,spotify:track:3nmXelCZk016oLZKKmakQW,https://api.spotify.com/v1/tracks/3nmXelCZk016oLZKKmakQW,https://api.spotify.com/v1/audio-analysis/3nmXelCZk016oLZKKmakQW,180560.0,4.0
War,Edwin Starr,3yCRbRnRraIpWzWTOZDyX9,0,0.598,0.816,1.0,-7.531,1.0,0.169,0.0485,0.0,0.225,0.717,109.21,audio_features,3yCRbRnRraIpWzWTOZDyX9,spotify:track:3yCRbRnRraIpWzWTOZDyX9,https://api.spotify.com/v1/tracks/3yCRbRnRraIpWzWTOZDyX9,https://api.spotify.com/v1/audio-analysis/3yCRbRnRraIpWzWTOZDyX9,203373.0,4.0
Einstein a Go-Go,Landscape,3zUTtUDtRy5OLEs2gnngEN,0,0.964,0.94,0.0,-7.257,1.0,0.218,0.128,0.545,0.374,0.443,131.147,audio_features,3zUTtUDtRy5OLEs2gnngEN,spotify:track:3zUTtUDtRy5OLEs2gnngEN,https://api.spotify.com/v1/tracks/3zUTtUDtRy5OLEs2gnngEN,https://api.spotify.com/v1/audio-analysis/3zUTtUDtRy5OLEs2gnngEN,179600.0,4.0
No Particular Place To Go,Chuck Berry,0mTtWQ6A4zKzlDfUvXDmwe,0,0.606,0.76,7.0,-9.296,1.0,0.0422,0.519,0.000567,0.0925,0.981,133.558,audio_features,0mTtWQ6A4zKzlDfUvXDmwe,spotify:track:0mTtWQ6A4zKzlDfUvXDmwe,https://api.spotify.com/v1/tracks/0mTtWQ6A4zKzlDfUvXDmwe,https://api.spotify.com/v1/audio-analysis/0mTtWQ6A4zKzlDfUvXDmwe,162320.0,4.0
Babooshka,Kate Bush,53Mz9H5UvWMQUXHZnaZYKQ,63,0.466,0.439,5.0,-8.892,0.0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,audio_features,53Mz9H5UvWMQUXHZnaZYKQ,spotify:track:53Mz9H5UvWMQUXHZnaZYKQ,https://api.spotify.com/v1/tracks/53Mz9H5UvWMQUXHZnaZYKQ,https://api.spotify.com/v1/audio-analysis/53Mz9H5UvWMQUXHZnaZYKQ,209933.0,4.0
Starman - 2012 Remaster,David Bowie,0pQskrTITgmCMyr85tb9qq,77,0.486,0.449,5.0,-10.298,1.0,0.0267,0.166,2.23e-06,0.54,0.549,100.456,audio_features,0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,254293.0,4.0
Pump It Up,Elvis Costello & The Attractions,0JgMHia55MBfhfqZIRi3kF,0,0.644,0.814,11.0,-6.036,1.0,0.0385,0.00933,0.000617,0.107,0.965,138.999,audio_features,0JgMHia55MBfhfqZIRi3kF,spotify:track:0JgMHia55MBfhfqZIRi3kF,https://api.spotify.com/v1/tracks/0JgMHia55MBfhfqZIRi3kF,https://api.spotify.com/v1/audio-analysis/0JgMHia55MBfhfqZIRi3kF,196680.0,4.0
Loser,Beck,4b8GTae6rqb9oPiRzVa3Gy,0,0.595,0.617,6.0,-10.455,0.0,0.117,0.0343,0.000135,0.383,0.823,85.387,audio_features,4b8GTae6rqb9oPiRzVa3Gy,spotify:track:4b8GTae6rqb9oPiRzVa3Gy,https://api.spotify.com/v1/tracks/4b8GTae6rqb9oPiRzVa3Gy,https://api.spotify.com/v1/audio-analysis/4b8GTae6rqb9oPiRzVa3Gy,234960.0,4.0
Sweet Soul Music,Arthur Conley,0pvA063uNyGQFp7DNtmk0P,0,0.59,0.659,5.0,-9.669,1.0,0.0697,0.104,6.56e-06,0.356,0.965,80.201,audio_features,0pvA063uNyGQFp7DNtmk0P,spotify:track:0pvA063uNyGQFp7DNtmk0P,https://api.spotify.com/v1/tracks/0pvA063uNyGQFp7DNtmk0P,https://api.spotify.com/v1/audio-analysis/0pvA063uNyGQFp7DNtmk0P,141067.0,4.0
Boo Shuffle,The Pipettes,4Aug82tQO4g0awBpGjiHn0,10,0.531,0.917,9.0,-3.477,1.0,0.108,0.118,0.0017,0.0786,0.727,178.016,audio_features,4Aug82tQO4g0awBpGjiHn0,spotify:track:4Aug82tQO4g0awBpGjiHn0,https://api.spotify.com/v1/tracks/4Aug82tQO4g0awBpGjiHn0,https://api.spotify.com/v1/audio-analysis/4Aug82tQO4g0awBpGjiHn0,240611.0,4.0
Take Me To Church,Hozier,0IqKeD8ZSP72KbGYyzEcAs,0,0.566,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,0IqKeD8ZSP72KbGYyzEcAs,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,https://api.spotify.com/v1/tracks/0IqKeD8ZSP72KbGYyzEcAs,https://api.spotify.com/v1/audio-analysis/0IqKeD8ZSP72KbGYyzEcAs,241688.0,4.0
The Alchemist,Bauer,4d7Rw31QzHgsLSkHY0BvgW,2,0.467,0.324,10.0,-10.724,1.0,0.0314,0.67,0.144,0.11,0.102,79.977,audio_features,4d7Rw31QzHgsLSkHY0BvgW,spotify:track:4d7Rw31QzHgsLSkHY0BvgW,https://api.spotify.com/v1/tracks/4d7Rw31QzHgsLSkHY0BvgW,https://api.spotify.com/v1/audio-analysis/4d7Rw31QzHgsLSkHY0BvgW,264975.0,3.0
The Alchemist,Berend Dubbe,4d7Rw31QzHgsLSkHY0BvgW,2,0.467,0.324,10.0,-10.724,1.0,0.0314,0.67,0.144,0.11,0.102,79.977,audio_features,4d7Rw31QzHgsLSkHY0BvgW,spotify:track:4d7Rw31QzHgsLSkHY0BvgW,https://api.spotify.com/v1/tracks/4d7Rw31QzHgsLSkHY0BvgW,https://api.spotify.com/v1/audio-analysis/4d7Rw31QzHgsLSkHY0BvgW,264975.0,3.0
Love Potion No. 9,The Clovers,4Frd6VT1lsdjiwfAQaSldS,0,0.71,0.712,7.0,-6.299,1.0,0.0515,0.811,0.0,0.109,0.911,128.758,audio_features,4Frd6VT1lsdjiwfAQaSldS,spotify:track:4Frd6VT1lsdjiwfAQaSldS,https://api.spotify.com/v1/tracks/4Frd6VT1lsdjiwfAQaSldS,https://api.spotify.com/v1/audio-analysis/4Frd6VT1lsdjiwfAQaSldS,112200.0,4.0
Thriller - 2003 Edit,Michael Jackson,0wQy2OO7jKjm0OOmA7gv3f,56,0.775,0.852,11.0,-4.813,1.0,0.0528,0.0892,2.35e-05,0.823,0.836,118.561,audio_features,0wQy2OO7jKjm0OOmA7gv3f,spotify:track:0wQy2OO7jKjm0OOmA7gv3f,https://api.spotify.com/v1/tracks/0wQy2OO7jKjm0OOmA7gv3f,https://api.spotify.com/v1/audio-analysis/0wQy2OO7jKjm0OOmA7gv3f,311440.0,4.0
Running the World,Jarvis Cocker,3vHqlBYlLgog7dOJn8K0Tu,0,0.455,0.646,0.0,-6.093,1.0,0.0301,0.198,0.0,0.0796,0.262,95.714,audio_features,3vHqlBYlLgog7dOJn8K0Tu,spotify:track:3vHqlBYlLgog7dOJn8K0Tu,https://api.spotify.com/v1/tracks/3vHqlBYlLgog7dOJn8K0Tu,https://api.spotify.com/v1/audio-analysis/3vHqlBYlLgog7dOJn8K0Tu,287053.0,4.0
The Age of Revolution,The Duckworth Lewis Method,2DkmF47diTgYIXTIjzGdOh,0,0.691,0.578,2.0,-7.186,0.0,0.0307,0.246,1.56e-06,0.104,0.748,83.652,audio_features,2DkmF47diTgYIXTIjzGdOh,spotify:track:2DkmF47diTgYIXTIjzGdOh,https://api.spotify.com/v1/tracks/2DkmF47diTgYIXTIjzGdOh,https://api.spotify.com/v1/audio-analysis/2DkmF47diTgYIXTIjzGdOh,236080.0,4.0
Fanfare for the Common Man,Aaron Copland,0e6c45OSjdtl0Jew8dngDQ,36,0.141,0.185,10.0,-15.699,1.0,0.0481,0.982,0.948,0.0719,0.0379,54.869,audio_features,0e6c45OSjdtl0Jew8dngDQ,spotify:track:0e6c45OSjdtl0Jew8dngDQ,https://api.spotify.com/v1/tracks/0e6c45OSjdtl0Jew8dngDQ,https://api.spotify.com/v1/audio-analysis/0e6c45OSjdtl0Jew8dngDQ,195627.0,4.0
Fanfare for the Common Man,London Symphony Orchestra,0e6c45OSjdtl0Jew8dngDQ,36,0.141,0.185,10.0,-15.699,1.0,0.0481,0.982,0.948,0.0719,0.0379,54.869,audio_features,0e6c45OSjdtl0Jew8dngDQ,spotify:track:0e6c45OSjdtl0Jew8dngDQ,https://api.spotify.com/v1/tracks/0e6c45OSjdtl0Jew8dngDQ,https://api.spotify.com/v1/audio-analysis/0e6c45OSjdtl0Jew8dngDQ,195627.0,4.0
Blockbuster,Sweet,27JNhcSe0WWxqzKAAFtnCR,25,0.55,0.879,11.0,-6.723,1.0,0.0972,0.0181,0.826,0.943,0.548,127.183,audio_features,27JNhcSe0WWxqzKAAFtnCR,spotify:track:27JNhcSe0WWxqzKAAFtnCR,https://api.spotify.com/v1/tracks/27JNhcSe0WWxqzKAAFtnCR,https://api.spotify.com/v1/audio-analysis/27JNhcSe0WWxqzKAAFtnCR,192320.0,4.0
Subterranean Homesick Blues,Bob Dylan,6k9DUKMJpWvu6eFG3O64Lg,58,0.576,0.727,4.0,-9.973,0.0,0.05,0.702,0.0,0.324,0.751,173.854,audio_features,6k9DUKMJpWvu6eFG3O64Lg,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/tracks/6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/audio-analysis/6k9DUKMJpWvu6eFG3O64Lg,141293.0,4.0
Suspicious Minds,Elvis Presley,6KDG8vvFerlCU63IXdw1zb,58,0.541,0.722,7.0,-5.067,1.0,0.0262,0.0517,1.15e-05,0.122,0.632,115.209,audio_features,6KDG8vvFerlCU63IXdw1zb,spotify:track:6KDG8vvFerlCU63IXdw1zb,https://api.spotify.com/v1/tracks/6KDG8vvFerlCU63IXdw1zb,https://api.spotify.com/v1/audio-analysis/6KDG8vvFerlCU63IXdw1zb,272360.0,4.0
Brimful of Asha - Norman Cook Remix,Cornershop,6qk9YFIATDEj7STYyCnZA8,1,0.664,0.953,11.0,-2.839,1.0,0.0579,0.187,0.0,0.113,0.952,125.671,audio_features,6qk9YFIATDEj7STYyCnZA8,spotify:track:6qk9YFIATDEj7STYyCnZA8,https://api.spotify.com/v1/tracks/6qk9YFIATDEj7STYyCnZA8,https://api.spotify.com/v1/audio-analysis/6qk9YFIATDEj7STYyCnZA8,240933.0,4.0
Brimful of Asha - Norman Cook Remix,Norman Cook,6qk9YFIATDEj7STYyCnZA8,1,0.664,0.953,11.0,-2.839,1.0,0.0579,0.187,0.0,0.113,0.952,125.671,audio_features,6qk9YFIATDEj7STYyCnZA8,spotify:track:6qk9YFIATDEj7STYyCnZA8,https://api.spotify.com/v1/tracks/6qk9YFIATDEj7STYyCnZA8,https://api.spotify.com/v1/audio-analysis/6qk9YFIATDEj7STYyCnZA8,240933.0,4.0
The Diary of Horace Wimp,Electric Light Orchestra,3hfqwHXcRLq6BSneRpEdtm,46,0.64,0.494,10.0,-9.073,1.0,0.058,0.794,0.0,0.735,0.619,171.219,audio_features,3hfqwHXcRLq6BSneRpEdtm,spotify:track:3hfqwHXcRLq6BSneRpEdtm,https://api.spotify.com/v1/tracks/3hfqwHXcRLq6BSneRpEdtm,https://api.spotify.com/v1/audio-analysis/3hfqwHXcRLq6BSneRpEdtm,256733.0,4.0
Dream A Little Dream Of Me,The Mamas & The Papas,27hhIs2fp6w06N5zx4Eaa5,75,0.413,0.313,7.0,-13.138,1.0,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,audio_features,27hhIs2fp6w06N5zx4Eaa5,spotify:track:27hhIs2fp6w06N5zx4Eaa5,https://api.spotify.com/v1/tracks/27hhIs2fp6w06N5zx4Eaa5,https://api.spotify.com/v1/audio-analysis/27hhIs2fp6w06N5zx4Eaa5,194427.0,4.0
Girls & Boys,Blur,5CeL9C3bsoe4yzYS1Qz8cw,70,0.693,0.875,7.0,-8.354,0.0,0.0315,0.00986,0.0,0.0601,0.899,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387.0,4.0
No More Heroes - 1996 Remaster,The Stranglers,3A6Ty55vQ1NC06EiB1fi9z,50,0.293,0.933,0.0,-8.082,1.0,0.0701,0.000109,0.145,0.336,0.837,150.994,audio_features,3A6Ty55vQ1NC06EiB1fi9z,spotify:track:3A6Ty55vQ1NC06EiB1fi9z,https://api.spotify.com/v1/tracks/3A6Ty55vQ1NC06EiB1fi9z,https://api.spotify.com/v1/audio-analysis/3A6Ty55vQ1NC06EiB1fi9z,207440.0,4.0
The World Is Not Enough,Garbage,14WjZSPgxjOgQ7QNO2Lrmz,0,0.477,0.859,10.0,-4.613,0.0,0.0301,0.0437,0.0721,0.126,0.459,85.818,audio_features,14WjZSPgxjOgQ7QNO2Lrmz,spotify:track:14WjZSPgxjOgQ7QNO2Lrmz,https://api.spotify.com/v1/tracks/14WjZSPgxjOgQ7QNO2Lrmz,https://api.spotify.com/v1/audio-analysis/14WjZSPgxjOgQ7QNO2Lrmz,237733.0,4.0
Seven Nation Army,The White Stripes,3m6KkYKdnbffMpGd9Pm9FP,0,0.745,0.466,4.0,-7.62,0.0,0.0864,0.00666,0.35,0.272,0.303,123.889,audio_features,3m6KkYKdnbffMpGd9Pm9FP,spotify:track:3m6KkYKdnbffMpGd9Pm9FP,https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP,https://api.spotify.com/v1/audio-analysis/3m6KkYKdnbffMpGd9Pm9FP,231920.0,4.0
Section 14 (Two Thousand Places),The Polyphonic Spree,0jOdZDHmbxTSaFqtkFWvp7,3,0.263,0.669,0.0,-8.232,1.0,0.045,0.189,0.0,0.146,0.294,81.135,audio_features,0jOdZDHmbxTSaFqtkFWvp7,spotify:track:0jOdZDHmbxTSaFqtkFWvp7,https://api.spotify.com/v1/tracks/0jOdZDHmbxTSaFqtkFWvp7,https://api.spotify.com/v1/audio-analysis/0jOdZDHmbxTSaFqtkFWvp7,202853.0,4.0
Reverend Black Grape,Black Grape,2EaFQ1NPwYnk0edt2dW5FW,37,0.606,0.923,8.0,-6.842,1.0,0.0661,0.000676,0.00289,0.081,0.599,108.107,audio_features,2EaFQ1NPwYnk0edt2dW5FW,spotify:track:2EaFQ1NPwYnk0edt2dW5FW,https://api.spotify.com/v1/tracks/2EaFQ1NPwYnk0edt2dW5FW,https://api.spotify.com/v1/audio-analysis/2EaFQ1NPwYnk0edt2dW5FW,313067.0,4.0
Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp,80,0.466,0.833,7.0,-4.215,1.0,0.304,0.0266,0.0,0.0327,0.661,88.785,audio_features,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573.0,4.0
Rasputin,Boney M.,4wbLjB5aj0Q8L36U5Tl3rM,45,0.767,0.827,6.0,-7.981,0.0,0.0349,0.0799,0.000689,0.111,0.972,126.518,audio_features,4wbLjB5aj0Q8L36U5Tl3rM,spotify:track:4wbLjB5aj0Q8L36U5Tl3rM,https://api.spotify.com/v1/tracks/4wbLjB5aj0Q8L36U5Tl3rM,https://api.spotify.com/v1/audio-analysis/4wbLjB5aj0Q8L36U5Tl3rM,266187.0,4.0
